Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
SNBC,"Sun Bancorp, Inc.",3.06,263136698.1,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SUNH,"Sun Healthcare Group, Inc.",8.46,216030008.5,n/a,1993,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sunh
SNHY,Sun Hydraulics Corporation,27.17,706085048.2,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNSS,"Sunesis Pharmaceuticals, Inc.",4.71,221864427.5,n/a,2005,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",6.3,415424211.3,n/a,1981,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,4.75,564685481.5,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
SSH,Sunshine Heart Inc,8.67,54426254.46,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh
SMCI,"Super Micro Computer, Inc.",13.13,546919422.8,n/a,1996,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SCON,Superconductor Technologies Inc.,0.56,22536106.88,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",11.88,71978104.44,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SPMD,SuperMedia Inc.,4.02,62985593.16,n/a,1987,Consumer Services,Publishing,http://www.nasdaq.com/symbol/spmd
SUPN,"Supernus Pharmaceuticals, Inc.",11.3,276444465.6,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPPR,"Supertel Hospitality, Inc.",1.05,24284900.85,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppr
SPPRO,"Supertel Hospitality, Inc.",25.2,8379000,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppro
SPPRP,"Supertel Hospitality, Inc.",8.88,7133037.6,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spprp
SUPX,"Supertex, Inc.",19.14,225857856.8,n/a,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/supx
SPRT,"support.com, Inc.",4.23,206658236.3,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SRDX,"SurModics, Inc.",20.38,357549899.3,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SUSQ,"Susquehanna Bancshares, Inc.",10.98,2044705932,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq
SUSS,Susser Holdings Corporation,39.25,823233228.8,n/a,2006,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/suss
SBBX,Sussex Bancorp,5.19,17629770.87,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SUTR,Sutor Technology Group Limited,0.9,36311202,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sutr
STRN,Sutron Corporation,5.2,24568086.4,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn
SIVB,SVB Financial Group,62.31,2767201992,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,25.5,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SWSH,"Swisher Hygiene, Inc.",1.83,319934321.3,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/swsh
SCMR,"Sycamore Networks, Inc.",15.13,436939270,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/scmr
SYKE,"Sykes Enterprises, Incorporated",13.69,600542625.1,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,19.11,13414159127,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYMM,"Symmetricom, Inc.",6.71,273256483.3,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/symm
SYNC,"Synacor, Inc.",7.49,202394375.5,n/a,1996,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
GEVA,Synageva BioPharma Corp.,53.24,1288447877,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/geva
SYNL,Synalloy Corporation,13.39,84958652.87,n/a,1990,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,26.83,883594482.7,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",24.08,935747499.7,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SURG,"Synergetics USA, Inc.",4.53,114135316,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/surg
SGYP,"Synergy Pharmaceuticals, Inc.",4.66,306656789.5,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
SGYPU,"Synergy Pharmaceuticals, Inc.",12.25,22272729.5,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu
SGYPW,"Synergy Pharmaceuticals, Inc.",2.2,0,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypw
ELOS,Syneron Medical Ltd.,9.81,347346800,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos
SNPS,"Synopsys, Inc.",33.87,5050910152,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps
SNTA,Synta Pharmaceuticals Corp.,7.99,494129812.7,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snta
SYNT,"Syntel, Inc.",61.76,2583448963,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYMX,"Synthesis Energy Systems, Inc.",1.27,66068258.77,n/a,1991,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYNM,Syntroleum Corporation,0.85,83750591.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/synm
SYUT,"Synutra International, Inc.",5.36,307131821.7,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut
SYPR,"Sypris Solutions, Inc.",7.56,152592778.8,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
TROW,"T. Rowe Price Group, Inc.",65.075,16518169590,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TAIT,Taitron Components Incorporated,0.95,5262768.2,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",11.15,1005292162,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TBAC,"Tandy Brands Accessories, Inc.",1.4,9987558,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tbac
TLF,"Tandy Leather Factory, Inc.",5.5,55860431,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TNGO,"Tangoe, Inc.",13.74,513103715.8,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo
TRGT,"Targacept, Inc.",4.31,144085373.1,n/a,2006,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trgt
TASR,"TASER International, Inc.",5.99,316465512.9,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr
TATT,TAT Technologies Ltd.,3.95,34800945.7,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYC,"Taylor Capital Group, Inc.",17.08,489752073.7,n/a,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/tayc
TAYCP,"Taylor Capital Group, Inc.",26.25,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/taycp
TAYD,"Taylor Devices, Inc.",8.9,29459053.4,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,15.48,332442829.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
TEAR,TearLab Corporation,3.72,104708871.1,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,50.04,1889249842,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TECH,Techne Corporation,71.7,2640627398,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tech
TCCO,Technical Communications Corporation,6.33,11598376.71,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",5.54,218705843.1,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TECUA,Tecumseh Products Company,5.49,101453465.2,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecua
TECUB,Tecumseh Products Company,6.02,111247697.7,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecub
TGAL,Tegal Corporation,3.03,5117085.21,n/a,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tgal
TKMR,Tekmira Pharmaceuticals Corp,3.66,51268749.3,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkmr
TSYS,"TeleCommunication Systems, Inc.",2.2,127374654,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tsys
TNAV,"TeleNav, Inc.",6.05,250568536.4,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TSTC,Telestone Technologies Corp.,1.69,20843216.16,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/tstc
TTEC,"TeleTech Holdings, Inc.",17.5,954370165,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TELK,"Telik, Inc.",1.6,3606667.2,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/telk
TLAB,"Tellabs, Inc.",3.68,1351888947,n/a,1980,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tlab
WRLS,Telular Corporation,9.85,164296256.6,n/a,1994,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/wrls
TBNK,Territorial Bancorp Inc.,23.6,255158952,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",13.51,366130038.2,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,11.04,426961876.3,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla Motors, Inc.",32.54,3430773452,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,20.12,161544727.4,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TSRA,"Tessera Technologies, Inc.",14.8,768856374,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra
TTEK,"Tetra Tech, Inc.",27.58,1755523870,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TCBI,"Texas Capital Bancshares, Inc.",47.5,1810724653,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIW,"Texas Capital Bancshares, Inc.",35.32,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,29.1,33108753784,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",17,1196247653,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
THRD,TF Financial Corporation,22.75,64540521.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/thrd
TFSL,TFS Financial Corporation,9.06,2799049791,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGE,"TGC Industries, Inc.",6.82,139396019.2,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tge
ABCO,The Advisory Board Company,46.74,1617263407,n/a,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",39.8,740280000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",9.99,330681797.2,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BKYF,The Bank of Kentucky Financial Corp.,25.55,190752237.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkyf
BONT,"The Bon-Ton Stores, Inc.",13.62,273021044.8,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,27.25,8297625000,n/a,2002,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,34.99,1878511909,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",16.6,348767012.6,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
PLCE,"The Children&#39;s Place Retail Stores, Inc.",59.78,1440085375,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce
DSGX,The Descartes Systems Group Inc.,8.93,558953114.6,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",3.56,46669371.44,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",29.96,642990644.5,n/a,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
FINL,"The Finish Line, Inc.",23.29,1154926902,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",9.5,29534236.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,30.93,276287792.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
TFM,"The Fresh Market, Inc.",57.44,2763266942,n/a,2010,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/tfm
HCKT,"The Hackett Group, Inc.",4.1,124931624.8,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",68.2,3065993744,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",7.39,27439594.69,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,23.5,55099416,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
KEYW,The KEYW Holding Corporation,12.17,311536300.7,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
MSG,The Madison Square Garden Company,41.7,3152763528,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msg
TMNG,"The Management Network Group, Inc.",2.2499,15984376.3,n/a,1999,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/tmng
MDCO,The Medicines Company,26.11,1396733066,n/a,1989,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco
MIDD,The Middleby Corporation,116.75,2184326653,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
NDAQ,"The NASDAQ OMX Group, Inc.",24.11,4023747435,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ndaq
NAVG,"The Navigators Group, Inc.",50.41,706361051.2,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
PTRY,"The Pantry, Inc.",14.74,343073986.4,n/a,1999,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ptry
PRSC,The Providence Service Corporation,12.91,168960270.5,n/a,2003,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/prsc
SAVB,"The Savannah Bancorp, Inc.",10.02,72136354.74,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/savb
SPNC,The Spectranetics Corporation,13.46,465455293.3,n/a,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/spnc
ULTI,"The Ultimate Software Group, Inc.",100.88,2700452786,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti
WTSLA,"The Wet Seal, Inc.",3.13,281756180.4,n/a,1990,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/wtsla
YORW,The York Water Company,17.99,231317902.6,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,4.8,138162859.2,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ncty
THER,Theratechnologies Inc.,0.5851,35697303.82,n/a,2001,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ther
THRX,"Theravance, Inc.",26,2519395528,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thrx
KOOL,THERMOGENESIS Corp.,1.01,16570429.66,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kool
TST,"TheStreet, Inc.",1.47,48309392.04,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst
TCRD,"THL Credit, Inc.",14.3,289148888.6,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/tcrd
TPGI,"Thomas Properties Group, Inc.",5.89,343410430.4,n/a,2004,Finance,Real Estate,http://www.nasdaq.com/symbol/tpgi
THOR,Thoratec Corporation,34.65,2038208288,n/a,1984,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/thor
THQI,THQ Inc.,4.18,28642066.42,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/thqi
THLD,"Threshold Pharmaceuticals, Inc.",7,385865795,n/a,2005,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thld
THTI,"THT Heat Transfer Technology, Inc.",0.85,17385475,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/thti
OINK,"Tianli Agritech, Inc.",1.19,12060650,n/a,2010,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/oink
TIBB,TIB Financial Corporation,14.5,179074057.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tibb
TIBX,"TIBCO Software, Inc.",31.1,5040863000,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tibx
TICC,TICC Capital Corp.,10.86,410575679.5,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ticc
TIGR,TigerLogic Corporation,1.9,53581841.1,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tigr
TTS,"Tile Shop Hldgs, Inc.",13.38,194476747.9,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/tts
TSBK,"Timberland Bancorp, Inc.",5.95,41917964.2,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TITN,Titan Machinery Inc.,20.93,440283187,n/a,1993,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn
TIVO,TiVo Inc.,9.81,1220832006,n/a,1999,Consumer Services,Television Services,http://www.nasdaq.com/symbol/tivo
TISA,"Top Image Systems, Ltd.",4.29,49276076.85,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TOPS,TOP Ships Inc.,1.29,22120318.86,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops
TORM          ,TOR Minerals International Inc,14.6999,43628965.1,n/a,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm          
TRMD,TORM A/S,0.4403,30631480.79,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/trmd
TRNX,Tornier N.V.,19.85,788096649.7,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/trnx
TOFC,Tower Financial Corporation,11.8,57548529.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tofc
TWGP,"Tower Group, Inc.",19.16,735305063.6,n/a,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/twgp
TSEM,Tower Semiconductor Ltd.,8.89,626911874.2,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
TWER,Towerstream Corporation,3.84,208772252.2,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/twer
CLUB,"Town Sports International Holdings, Inc.",13.29,313191980.5,n/a,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/club
TOWN,Towne Bank,15.59,475218464.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/town
TPCG,"TPC Group, Inc.",41.93,664779310.8,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tpcg
TSCO,Tractor Supply Company,97.87,6937970339,n/a,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco
TWMC,Trans World Entertainment Corp.,3.61,113552564.4,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc
TSON,TranS1 Inc.,2.45,66823316.35,n/a,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tson
TACT,TransAct Technologies Incorporated,7.26,63790418.34,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TRNS,"Transcat, Inc.",5.8,42975981.6,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns
TSPT,"Transcept Pharmaceuticals, Inc.",5.61,104142884.3,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tspt
TGA,Transglobe Energy Corp,11.78,864481637.6,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TTHI,"Transition Therapeutics, Inc.",2.05,55188669.1,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/tthi
TXCC,TranSwitch Corporation,1.14,39122311.38,n/a,1995,Technology,Semiconductors,http://www.nasdaq.com/symbol/txcc
TZYM,"Tranzyme, Inc.",3.92,96484626,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tzym
TZOO,Travelzoo Inc.,23.88,381161885.6,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
TREE,"Tree.com, Inc.",16.26,184986881.8,n/a,1994,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
TCBK,TriCo Bancshares,16.49,263722805.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
TRS,TriMas Corporation,22.92,900358269.2,n/a,1986,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRMB,Trimble Navigation Limited,51.65,6492044483,n/a,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,12.68,272686823.6,n/a,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIO,Trio Merger Corp.,9.8,76850179,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/trio
TRIP,"TripAdvisor, Inc.",35.81,5096912537,n/a,1993,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip
TQNT,"TriQuint Semiconductor, Inc.",5.82,952954257.9,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/tqnt
TRIT,Tri-Tech Holding Inc.,3.77,30983390.62,n/a,2009,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/trit
TSRX,"Trius Therapeutics, Inc.",6.34,245935212.6,n/a,2010,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsrx
TROV,"TrovaGene, Inc.",2.778,39386753.47,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
TROVU,"TrovaGene, Inc.",6.76,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovu
TROVW,"TrovaGene, Inc.",0.32,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovw
TRLG,"True Religion Apparel, Inc.",22.41,577948185.5,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/trlg
TBOW,Trunkbow International Holdings Ltd.,0.7701,28345128.46,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tbow
TRST,TrustCo Bank Corp NY,5.83,546896547.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,25.14,1628539409,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TSRI,"TSR, Inc.",3.75,7425232.5,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TTMI,"TTM Technologies, Inc.",10.7,876640267.9,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
TUES,Tuesday Morning Corp.,6.25,260854250,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tues
TFCO,"Tufco Technologies, Inc.",3.752,16167169.14,n/a,1994,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/tfco
TWTC,tw telecom inc.,25.53,3856206703,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/twtc
TWIN,"Twin Disc, Incorporated",20.39,232532575.9,n/a,1990,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
USCR,"U S Concrete, Inc.",6.3001,84385631.03,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/uscr
PRTS,"U.S. Auto Parts Network, Inc.",3.66,112211519.1,n/a,2000,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts
USEG,U.S. Energy Corp.,2.28,62645229.84,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg
GROW,"U.S. Global Investors, Inc.",5.65,87450185.85,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow
USHS,"U.S. Home Systems, Inc.",12.49,93306220.26,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/ushs
